coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Peru Garden of Eden Farcent Geisha Anaerobic Washed,GK Coffee,"Yilan, Taiwan","Villa Rica District, Pasco Department, Peru",Medium-Light,62/78,NT $700/100 grams,April 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweet-toned, gently fermenty. Lime zest, magnolia, cocoa nib, watermelon candy, a hint of aged grappa in aroma and cup. Brightly sweet with high-toned acidity; full, syrupy-smooth mouthfeel. In the short finish, crisp cocoa nib gives weight to watermelon candy notes; lime zest resurfaces in the long. ","Notes: Produced in the Villa Rica growing region of Peru entirely of the Geisha variety of Arabica, and processed by the anaerobic washed method, in which the fermentation step occurs in a hermetically sealed vessel. GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","The Bottom Line: An odd though compelling Peru Geisha cup, wide-ranging and original in its flavor and aromatic nuance yet complete and integrated."
Pointu Laurina,Hula Daddy Kona Coffee,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium,46/60,$65.95/8 ounces,April 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply fruit-toned, balanced and deep. Dark chocolate, goji berry, gardenia, hazelnut butter, fresh-cut cedar in aroma and cup. Richly sweet structure with gentle, balanced acidity; crisp, syrupy mouthfeel Resonantly chocolaty finish with undertones of goji berry and hazelnut.","Notes: Bourbon Pointu, botanical name var. Laurina, is a natural mutation of the famous Bourbon variety, first selected on Reunion Island in the Indian Ocean. The Bourbon Pointu is famous for its natural low levels of caffeine, bean shape (small and tending to be pointed at the ends, hence “pointu”), and pungently fruit-toned, Bourbon-like cup. This version was produced in Kona and is a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit. Hula Daddy is a boutique coffee producer with farms at the 1,400 and 2,500-foot levels of the Mount Hualalai volcano near the northern end of the Kona growing district, five minutes above the town of Kailua-Kona. Visit www.huladaddy.com or call 888-553-2339 for more information.","The Bottom Line: Here a darker roast amplifies the intricate resonance of Hula Daddy’s rare Pointu Laurina, a naturally low-caffeine bean that sacrifices nothing in flavor. "
Ecuador Finca Cruz Loma,Simon Hsieh Aroma Roast Coffees,"Taoyuan, Taiwan","San Jose de Minas, Pichincha, Ecuador",Medium-Dark,40/54,NT $3600/100 grams,April 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Decadently rich, resonantly chocolaty, floral-toned. Chocolate fudge, salted caramel, gardenia, date, scorched almond in aroma and cup. Vibrantly bittersweet structure with round acidity; lush, creamy mouthfeel. Chocolaty and nut-toned finish with a hint of smokiness.","Notes: Produced at Finca Cruz Loma from the Typica Mejorado and Sidra varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). This coffee won first place in the 2021 Taza Dorada competition for Ecuador green coffees. In addition to his retail roasting operation, Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purpose-built commercial espresso blends and high-quality single-origin coffees. Customers can also visit the new showroom, Chateau Andy, in Taipei City. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.","The Bottom Line: A complex, multi-layered Ecuador cup, with distinct floral and chocolate tones and an enticing whiff of smoked almond. A splash of cream can make this coffee exhilaratingly dessert-like."
Aged Sumatra Semiga,Paradise Roasters,"Minneapolis, Minnesota","Simalungun, Sumatra, Indonesia",Medium-Dark,40/50,$30.00/12 ounces,April 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet-savory. Pipe tobacco, scorched clove, dark chocolate, ripe banana, a hint of freesia-like flowers in aroma and cup. Balanced, bittersweet structure with soft acidity; very full, syrupy-smooth mouthfeel. Savory-leaning finish with notes of pipe tobacco and scorched clove, lifted by a crisp dark chocolate.","Notes: Produced by smallholding farmers from the Sigurarutang and Typica varieties of Arabica, processed by the anaerobic washed method and aged seven years. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: An intriguing aged Sumatra, deftly roasted to bring out musky spice notes, pipe tobacco and dark chocolate."
Indonesia Sumatra Kerinci Valley,Mostra Coffee,"San Diego, California","Mount Kerinci Highlands, Sumatra, Indonesia",Medium,47/60,$24.50/12 ounces,April 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly chocolaty, sweetly earth-toned. Sandalwood, dried black cherry, freesia-like flowers, marjoram, fresh-turned humus in aroma and cup. Balanced, bittersweet structure with resonant, understated acidity; viscous, satiny mouthfeel. The finish centers around notes of sandalwood and dried black cherry.","Notes: Produced by smallholding farmers from the Andung Sari, Tim-Tim, Bor-Bor, Sigara Utang and P88 varieties of Arabica, and processed by the traditional Indonesian washed and wet-hulled method. Mostra Coffee is a women-, minority-, veteran-, and immigrant-owned micro-roaster based in north county San Diego. For more information, visit www.mostracoffee.com.","The Bottom Line: A deceptively nuanced, enigmatic Sumatra cup with enticing aromatics that lean toward a sweet earthiness."
Ka’u Classic Dark,Rusty's Hawaiian,"Pahala, Hawai'i","Ka’u growing region, Big Island of Hawai’i",Medium,47/61,$19.95/7 ounces,April 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply chocolaty, floral-toned. Nectarine, brown sugar, wisteria, baking chocolate, fresh-cut oak in aroma and cup. Complex, bittersweet structure with quiet acidity; very full, syrupy-smooth mouthfeel. Baking chocolate and oak notes characterize the long finish, with pretty hints of wisteria underneath.","Notes: This 100% Ka’u coffee was developed by Lorie Obra of Rusty’s, one of Ka’u’s best-known and most celebrated farms. Produced from trees of the traditional Typica variety and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Visit www.rustyshawaiian.com or call 808-928-8916 for more information.","The Bottom Line: This Ka’u Typica strikes a lovely balance between the depth of a classic dark roast and the levity of a fruit- and floral-driven, medium-roasted Typica cup."
Odin’s Viking Brew,Chaos Coffee Company,"Bayboro, North Carolina","Aceh Province, northern Sumatra, Indonesia",Medium-Dark,40/52,$14.50/12 ounces,April 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment:  Rich-toned, deeply sweet. Dark chocolate, date, singed cedar, Bing cherry, saltwater taffy. Deepy sweet structure with gentle acidity; viscous, smooth mouthfeel. The finish consolidates to dark chocolate and saltwater taffy.","Notes: Produced by smallholding farmers from the Ateng, Bor Bor, Catimor and Timor varieties of Arabica, and processed by the traditional Sumatra washed and wet-hulled method. Chaos Coffee is a specialty roaster based in Bayboro, North Carolina. Visit www.chaoscoffeeco.shop/ for more information.","The Bottom Line: A classic darker-roasted Sumatra cup — sweetly earth-toned, richly chocolaty, deep."
Dark Side of the Bloom,Theory Coffee Roasters,"Redding, California","Colombia; Guatemala; Sumatra, Indonesia",Medium,46/58,$15.00/300 grams,April 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet-tart, sweetly herbaceous. Baking chocolate, tangerine, sage, peach, pipe tobacco in aroma and cup. Crisply sweet-tart structure with brisk acidity; full, satiny-smooth mouthfeel. The earthy-sweet finish leads with pipe tobacco and sage.","Notes: A blend of coffees from Colombia, Guatemala (both washed process) and Indonesia (a washed and wet-hulled Sumatra). Theory Coffee Roasters is a specialty roaster and coffee shop based in Redding, California. Visit www.theorycoffee.com for more information.","The Bottom Line: A resonant, confident, sweetly earthy Sumatra-based blend roasted to the very beginning of the “second crack,” where the influence of dark-roast character first makes itself felt. "
Jlove99,Green Stone Coffee,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Dark,40/56,NT $600/275 grams,April 2022,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Balanced, deep, chocolaty. Lavender, red currant, gently scorched cedar, baking chocolate, Meyer lemon zest in aroma and cup. Roundly sweet-tart structure with bright, balanced acidity; crisp, velvety mouthfeel. Almond notes surface in the sweetly roast-toned finish.","Notes: Comprised entirely of the celebrated SL28 variety of Arabica and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Green Stone Coffee is a woman-owned artisan roastery in Taipei, Taiwan founded in 2016 and specializing in sourcing distinctive coffees that express their individual terroirs. Visit greenstone-coffee.com for more information.

 ","The Bottom Line: A roast-rounded, complex Kenya cup with classic currant and crisp chocolate notes and an especially vibrant acidity, particularly given the darker roast. "
Kenya Auction Lot,Peet's Coffee,"Berkeley, California",Kenya,Medium-Dark,38/50,$17.95/16 ounces,April 2022,92,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,7,"Blind Assessment: Crisply sweet-savory. Dark chocolate, charred mesquite, gardenia, dried persimmon, dark caramel in aroma and cup. Bittersweet structure with barely perceptible acidity; gently drying, chocolaty and wood-framed finish.","Notes: This coffee was purchased from a Peet’s Coffee retail location as a nationally branded benchmark comparison for the darker-roasted coffees from smaller roasters reviewed this month. It is a conventionally washed-process coffee in the Kenya tradition. Peet’s Coffee, now a national chain, was founded by Alfred Peet in 1966, making it one of the first and most influential artisan coffee roasters in the U.S. Visit www.peets.com for more information.","The Bottom Line: A fine Kenya roasted in Peet’s classic dark style, which here encourages surprising depth while retaining the crisp coherence of the classic Kenya profile."
Black Magic Blend,Red Rock Roasters,"Albuquerque, New Mexico",Not disclosed,Medium,46/60,$13.25/12 ounces,April 2022,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Gently roasty, richly chocolaty and nut-toned. Dark chocolate, kumquat, roasted walnut, peach, magnolia in aroma and cup. Roundly sweet structure with pert, lively acidity; syrupy, buoyant mouthfeel. Dark chocolate and kumquat carry the sweet-toned finish.","Notes: Red Rock Roasters was founded in Albuquerque, New Mexico in 1993 in a family barn and remains family-owned and focused on quality and freshness. Visit www.redrockroasters.com or call 800-873-9793 for more information.",The Bottom Line: An appealingly roasty-sweet blend with leading notes of dark chocolate and roasted walnut and an especially lush mouthfeel.
Dark Canyon,Desert Sun Coffee Roasters,"Durango, Colorado",Peru; Honduras; Mexico,Medium-Dark,40/53,$15.00/12 ounces,April 2022,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly smoky, crisply chocolaty. Scorched cedar, baking chocolate, lemon-thyme, candy apple, lily in aroma and cup. Bittersweet structure with velvety mouthfeel; the crisp, chocolaty finish is supported by notes of lemon-thyme and lily. ","Notes: Desert Sun’s roastery is located at nearly 7,000 feet above sea level in the San Juan Mountains of Colorado. It imports its coffee through its membership in Coop Coffees, a cooperative importer. Visit www.desertsuncoffee.com or call 866-998-6299 for more information. ","The Bottom Line: Unabashedly smoky with chocolaty depth, this Peru/Honduras/Mexico blend offers comfortingly classic dark-roast aromas and flavors."
Sumatra Dark,Starbucks Coffee,"Seattle, Washington","Sumatra, Indonesia",Dark,32/44,$12.99/12 ounces,April 2022,90,Aroma:,8,Acidity/Structure:,7,Body:,9,Flavor:,9,Aftertaste:,7,"Blind Assessment: Earthy, bittersweet. Fresh-cut oak, cocoa powder, fresh leather, sweet pea, lily in aroma and cup. Bittersweet structure with barely perceptible acidity; very full, creamy mouthfeel. Wood-framed finish with hints of dark chocolate and fresh leather.",Notes: Purchased at a Safeway supermarket as a nationally branded benchmark comparison for the darker-roasted coffees from smaller roasters reviewed this month. Visit www.starbucks.com for more information.,"The Bottom Line: An earth-toned Sumatra cup with subdued acidity, gently dry cocoa notes, and rich aromatic wood suggestions."
Major Dickason’s Blend,Peet's Coffee,"Berkeley, California",Americas; Indo-Pacific,Medium-Dark,38/50,$18.20/24 ounces,April 2022,87,Aroma:,8,Acidity/Structure:,7,Body:,8,Flavor:,8,Aftertaste:,6,"Blind Assessment: Rather dry, wood-framed, bittersweet. Scorched fir, cocoa powder, condensed milk, lily, raisin in aroma and cup. Bittersweet structure with rather rough acidity; crisp, satiny mouthfeel. Dry, wood-framed finish with notes of cocoa powder and scorched fir.","Notes: This classic Peet’s blend was purchased from amazon.com as a nationally branded benchmark comparison for the darker-roasted coffees from smaller roasters reviewed this month. Listed on Peet’s website as sourced from “Americas and Indo-Pacific.” Peet’s Coffee, now a national chain, was founded by Alfred Peet in 1966, making it one of the first and most influential artisan coffee roasters in the U.S. Visit www.peets.com for more information.","The Bottom Line: The popular Peet’s blend, here roast-prominent and sweetly wood-framed, with undertones of cocoa powder."
Pike’s Place Blend,Starbucks Coffee,"Seattle, Washington",Latin America,Dark,34/44,$9.98/12 ounces,April 2022,84,Aroma:,7,Acidity/Structure:,6,Body:,7,Flavor:,7,Aftertaste:,7,"Blind Assessment: Brisk, dry, sweetly vegetal. Green bean, carob, charred balsa, faded gardenia, raw almond in aroma and cup. Flatly bittersweet structure with  inert acidity; dry, rather thin mouthfeel. Wood-framed, sweetly vegetal finish.",Notes: Purchased at amazon.com as a nationally branded benchmark comparison for the darker-roasted coffees from smaller roasters reviewed this month. Visit www.starbucks.com for more information.,"The Bottom Line: This blend retains its popularity, despite what reads here as a flat, bitterish cup, with only some backgrounded sweetness and nuance."
Sumatra Boru Batak,Bird Rock Coffee Roasters,"San Diego, California","Lintongnihuta, northern Sumatra, Indonesia",Medium-Light,57/79,$21.00/12 ounces,April 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,8,"Blind Assessment: Lushly floral-toned, chocolaty. Dark chocolate, wisteria, fine musk, dried lychee, pistachio in aroma and cup. Juicy, sweet-savory structure with floral acidity; big, syrupy mouthfeel with pleasingly tannic texture. Finish consolidates to notes of musky tropical fruit, delicate and perfumy, with crisp pistachio undertones.","Notes: Produced by smallholding farmers from trees of the Ateng, Jember and Garundang varieties of Arabica, and processed by the traditional Sumatra wet-hulled method. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A wide-ranging, deeply nuanced Sumatra cup — complex, enigmatic, floral, chocolaty, tropical."
Honduras Reserve Luis Nolasco Nanolot,Old Soul Co.,"Sacramento, California","Santa Elena, Honduras",Medium-Light,58/80,$21.00/12 ounces,April 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, bright and balanced. Cocoa nib, cherry, brown sugar, lemon thyme, magnolia in aroma and cup. Sweetly tart with brisk acidity; plush, syrupy mouthfeel. Cocoa-toned finish with notes of brown sugar and magnolia.","Notes: Imported via Mayra Orellana-Powell’s Catracha Coffee. Produced by Luis Nolasco entirely of the Catuai variety of Arabica and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Old Soul is a roastery, bakery and crafter of artisanal goods dedicated to quality in every form. Visit www.oldsoulco.com or call 916-443-7685 for more information.","The Bottom Line: A balanced, satisfying Honduras cup produced in partnership with Catracha Coffee, a profit-sharing export and development organization focused on improving the coffees and livelihood of farmers in the community of Santa Elena."
Barokah Honey Sumatra,JBC Coffee Roasters,"Madison, Wisconsin","Gunung Tujuh, Kerinci, Sumatra, Indonesia",Medium-Light,58/80,$19.00/12 ounces,March 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Spice-toned, complex, deep. Baking spices, dates, blood orange, cedar, brown sugar in aroma and cup. Sweet structure with bright, lively acidity; crisp, creamy mouthfeel. Long, resonant, lingering, integrated finish.","Notes: Produced by members of Koerintji Barokah Bersama Cooperative from the Andung Sari and Sigarar Utang varieties of Arabica, and processed by the honey method, in which some of the fruit flesh is left on the coffee seed during the drying process. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A nuanced, multi-layered, richly aromatic Sumatra cup characterized by notes of baking spices and citrus zest — and a serious bargain as well."
Secret Lovers Blend,Hey Brown,"Taipei, Taiwan",Costa Rica; El Salvador; Papua New Guinea,Medium-Light,58/76,NT $400/225 grams,March 2022,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Chocolaty and fruit-toned. Goji berry, dark chocolate, thyme, cedar, gardenia in aroma and small cup. Crisp, satiny mouthfeel; sweetly tart, chocolaty finish. In three parts milk, chocolate and fruit notes drive the profile, which remains richly sweet into the long finish.","Notes: A blend of coffees from Costa Rica, El Salvador and Papua New Guinea, roasted for espresso applications. Hey Brown is a Taiwan-based specialty roaster. Visit https://www.facebook.com/hey.brown.caffee/ for more information.","The Bottom Line: A balanced, high-toned espresso blend animated by notes of dried fruit, sweet herbs and rich dark chocolate."
Espresso Blend,Ba Yang Coffee,"New Taipei, Taiwan","India, Brazil, Ethiopia, Indonesia, Colombia",Medium,50/66,NT $160/454 grams,March 2022,92,Aroma:,8,Body:,9							,Flavor:,9,Aftertaste:,7,With Milk:,9,"Blind Assessment: Evaluated as espresso. Chocolaty and nut-toned. Baking chocolate, cashew, date, cedar, marjoram in aroma and small cup. Creamy mouthfeel; crisp finish with undertones of fresh-cut fir. In three parts milk, chocolate and sweet nut pleasingly dominate.","Notes: A blend of coffees from India, Brazil, Ethiopia, Indonesia and Colombia, roasted for espresso brewing. Ba Yang Coffee is a specialty roaster based in New Taipei City, Taiwan.  Visit www.ruten.com.tw/store/kiki9i/ for more information.","The Bottom Line: A friendly, accessible, richly chocolate-driven espresso blend with nut and rich aromatic wood notes throughout."
Ethiopia Gediyo Kochere Shifo Washed G1,Ba Yang Coffee,"New Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,60/74,NT $160/227 grams,March 2022,92,Aroma:,8,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Spice-toned, floral. Lavender, almond, apricot, fresh-cut fir, brown sugar in aroma and cup. Crisply sweet structure with brisk acidity; velvety mouthfeel. Wood-framed finish with undertones of lavender and almond.","Notes: Yirgacheffe coffees like this one are largely produced from traditional Ethiopian landrace varieties of Arabica long grown in the region. A wet-processed or “washed” version (fruit skin and pulp are removed before drying). Ba Yang Coffee is a specialty roaster based in New Taipei City, Taiwan.  Visit www.ruten.com.tw/store/kiki9i/ for more information.","The Bottom Line: A floral-driven, spice-toned washed Ethiopia cup with rich aromatic wood notes."
Colombia Finca La Primavera Sidra,Paradise Roasters,"Minneapolis, Minnesota","Huila, Colombia",Light,64/82,$48.00/12 ounces,March 2022,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Delicately aromatic, complex, citrusy. Bergamot, candied violet, cocoa nib, honeysuckle, pineapple taffy in aroma and cup. Richly bittersweet structure with bright acidity; plush, syrupy mouthfeel. Resonant, long, flavor-laden finish that carries through on the promise of the cup.","Notes: Produced by Arnulfo Leguizamo of Finca La Primavera, entirely of the admired Sidra variety of Arabica, and processed by the washed method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A gorgeous rendition of the Sidra variety of Arabica from Colombia: complex, lyrical, nuanced, deep."
Ethiopia Natural Guji Dasaya SP,Kakalove Cafe,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/78,NT $350/8 ounces,March 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply aromatic, richly nuanced. Dried mulberry, dark chocolate, hazelnut brittle, wisteria, Meyer lemon zest in aroma and cup. Sweet-tart structure with bright, juicy acidity; syrupy-smooth mouthfeel. Cocoa- and floral-toned finish with undertones of hazelnut and Meyer lemon zest.",Notes: Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopia landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A deep, enticing natural-processed Ethiopia cup with crisp and dried berry notes and sweet florals throughout."
Ethiopia Anaerobic Shantawene,SkyTop Coffee,"Manlius, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,58/80,$20.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Vibrantly sweet, gently fermenty. Lime zest, tea rose, cocoa nib, sandalwood, a hint of aged Tequila in aroma and cup. Brightly sweet with high-toned acidity; plush, syrupy mouthfeel. In the finish crisp cocoa nib balances the fruit. ","Notes: Certified USDA Organic. Produced by 1,000 smallholding farmers organized around the Testi Ayla washing station, and processed by the anaerobic natural method (fermented in the whole fruit in an oxygen-free vessel). SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","The Bottom Line: A pungent, multi-layered anaerobically processed Ethiopia cup offering a particularly wide range of aroma and flavor notes.
"
Ethiopia Bensa Asefa Qonqana,Jaunt Coffee Roasters,"San Diego, California","Sidamo (also Sidama) growing region, south-central Ethiopia",Light,64/86,$26.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Juicy, bright, delicate, balanced. Apricot, dark chocolate, lilac, maple syrup, almond butter in aroma and cup. Crisply sweet-tart with crisp, citrusy acidity; vibrantly silky mouthfeel. Chocolaty, fruit-toned finish with hints of lilac.","Notes: Produced from indigenous Ethiopia landrace varieties of Arabica by smallholding farmers surrounding the Qonqana Washing Station operated by the Daye Bensa group, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.","The Bottom Line: An harmonious, inviting washed Ethiopia cup in which fruit, flowers and chocolate gracefully commingle."
Ethiopia Durato Bombe,Magnolia Coffee,"Charlotte, North Carolina","Bombe mountains, Sidama Region, southern Ethiopia",Medium-Light,58/78,$19.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly fruit-forward, deeply chocolaty. Dried mango, chocolate fudge, wisteria, cedar, pistachio in aroma and cup in aroma and cup. Sweetly tart structure with winy acidity; plush, syrupy mouthfeel. The rich-toned finish consolidates to notes of dried mango, chocolate fudge and cedar.","Notes: Coffees from the Sidama region like this one are produced from distinctive, largely indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Magnolia Coffee is a Charlotte-based specialty roaster whose mission is to use sustainably sourced coffees to make a difference in the lives of coffee workers and to foster a socially conscious community with cause-supporting coffees. Visit www.magnoliacoffeeco.com for more information.","The Bottom Line: An engagingly vibrant, deeply sweet, richly tart and chocolaty natural-processed Ethiopia."
Ethiopia Washed Shantawene,SkyTop Coffee,"Manlius, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,60/78,$20.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Complex, richly sweet-tart. Nectarine, Meyer lemon zest, cocoa nib, nougat, lilac in aroma and cup. Sweet-tart structure with juicy, balanced acidity; delicate, satiny-smooth mouthfeel. The finish consolidates to notes of cocoa nib and Meyer lemon.","Notes: Certified USDA Organic. Produced by 1,000 smallholding farmers organized around the Testi Ayla washing station, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.",The Bottom Line: An elegant stone fruit-driven washed Sidama cup with leading notes of nectarine and citrus and a cocoa-toned throughline.
Indonesia Sumatra Natural Aceh Musara SC19,Kakalove Cafe,"Chia-Yi, Taiwan","Aceh Province, northern Sumatra Indonesia",Light,62/80,NT $350/ 8 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Aromatically intense, richly sweet-savory. Dried plum, baking chocolate, candycap mushroom, lemon-thyme, bergamot in aroma and cup. Deep, umami-rich structure with balanced, vibrant acidity; full, syrupy mouthfeel. The finish centers around notes of crisp chocolate and lemon thyme.","Notes: Produced in the Aceh Province of Sumatra and processed by the natural method (dried in the whole fruit), a method unusual for this region. Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: An unusual natural-processed Sumatra cup, redolent with stone fruit and baking chocolate with umami underpinning."
Kenya Washed Kabingara AA,Kakalove Cafe,"Chia-Yi, Taiwan","Kirinyaga County, south-central Kenya",Medium-Light,57/77,NT $360/8 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Nuanced, multi-layered, complex. Red currant, honeysuckle, pomegranate, cocoa nib, cedar in aroma and cup. Sweet-tart structure with bright, vibrant acidity; plush, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of red currant and cocoa nib, with undertones of cedar.","Notes: Despite challenges ranging from contested government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, Kenya continues to produce some of the world’s most elegant and distinctive coffees using long established traditional methods. Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: Red fruit and crisp cocoa notes characterize this deeply aromatic, richly complex, classic Kenya cup."
Honduras Blue Hole Estate,David's Nose,"Taipei, Taiwan",Honduras,Medium-Light,58/76,NT $400/8 ounces,March 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, fruit-forward. Raspberry coulis, cocoa nib, freesia-like flowers, cedar, caramelized walnut in aroma and cup. Sweetly tart structure with delicate acidity; very full, satiny-smooth mouthfeel. The finish leads with notes of caramelized walnut and cocoa nib with undertones of freesia.","Notes: Produced at Blue Hole Estate entirely of the Catuaí variety of Arabica, and processed by the natural method (dried in the whole fruit). David's Nose is a specialty coffee roaster based in Taipei, Taiwan whose founder studied agronomy and has a deep interest in crop quality. For more information, visit www.dnose.com.tw.","The Bottom Line: Spicy florals, crisply sweet nut tones, and distinct berry notes dominate in this inviting natural-processed Honduras cup."
