coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Estate Grade House Blend Espresso,Hsus Cafe,"Taoyuan, Taiwan",Central America; South America; Africa,Medium,42/60,NT $300/8 ounces,November 2019,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly chocolaty and floral-toned. Chocolate fudge, gardenia, almond, cedar, molasses in aroma and small cup. Crisp, satiny mouthfeel; finish consolidates to notes of chocolate fudge and gardenia with cedar undertones. In three parts milk, chocolate and gardenia notes are further amplified with hints of cedar and almond, as well.","Notes: A blend of washed-process coffees from Central America, South America and Africa roasted for espresso applications. Hsus Cafe, founded in 2014, is a specialty coffee roaster based in Taoyuan, Taiwan, owned and operated by the chief roaster, Chia-Ming Hsu, a Licensed Q-grader. Visit https://www.facebook.com/hsuscafe/ for more information.","The Bottom Line: A bold, chocolaty espresso with a floral throughline that is especially rich-toned in cappucino-scaled milk."
Chania Kenya,Lexington Coffee Roasters,"Lexington, Virginia","Thika Plateau, Central Highlands, Kenya",Medium-Light,56/75,$23.95/12 ounces,October 2019,93,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,7,"Blind Assessment: Roundly bright, flowers and cocoa. Baking chocolate, passionfruit, roasted pecan, molasses, honeysuckle in aroma and cup. Delicately but intensely sweet-tart but poised in structure; light but very silky/supple in mouthfeel. Flavor consolidates in a sweet though drying finish. ","Notes: Produced by farmer Boyce Harries entirely from trees of the French Mission Bourbon variety of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","The Bottom Line: Drink it if you like a nuanced but bright, sweet-tart cup in the traditional style."
Kenya Kibirigwi Thunguri,Temple Coffee Roasters,"Sacramento, California","Kirinyaga District, south-central Kenya",Medium-Light,58/76,$22.00/12 ounces,October 2019,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright, richly sweet-savory. Blackberry, jasmine, oak, cocoa nib, pink peppercorn in aroma and cup. Sweetly savory structure with lively, juicy acidity; satiny-smooth mouthfeel. The flavor-saturated finish leads with blackberry and jasmine in the short; pink peppercorn and cocoa nib resurface in the long.","Notes: Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees.  Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: A big, juicy, and crisply sweet Kenya cup, with compelling savory undertones and a cocoa throughline."
Elida Estate Geisha Green-Tip Natural,Dragonfly Coffee Roasters,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,54/78,$100.00/21 grams,October 2019,98,Aroma:,10,Acidity/Structure:,10,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Vast yet intimate in its layered intricacy: complete and perfectly balanced. Complex flowers (citrus blossom, ginger blossom, aromatic orchid), bright, fresh fruit (pear, peach, tangerine), sweet cocoa, sandalwood, a hint of candycap mushroom in aroma and cup. In structure, juicy and lyrically bright with a subtly pungent umami base; light-footed, satiny mouthfeel. Pear leads into long, vibrantly flavor-saturated finish.  ","Notes: This exceptional coffee was selected as the No. 1 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. This coffee took first place in the 2019 Best of Panama green coffee competition and subsequently was auctioned for the then highest price ever paid for a green, unroasted coffee: US$1029 per pound. Produced from the celebrated Green Tip Geisha variety of Arabica and processed by slow-dried natural method, in which the coffee in the whole fruit is first sealed in bags, forcing it to ferment with limited exposure to oxygen, then spread to dry in the open on raised tables. The roaster will sell 20 21-gram sets of this coffee starting at 9 am EST on October 22, 2019. Boulder, Colorado-based Dragonfly Coffee was named 2019 Micro-Roaster of the Year by Roast magazine. Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.","The Bottom Line: A flawlessly structured coffee alive with layered intrigue, memorable both for its complexity as well as its quiet, enveloping completeness."
Washed Kenya,Green Stone Coffee,"Taipei, Taiwan","Muranga County, South-Central Kenya",Medium,47/67,NT $550/225 grams,October 2019,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Sweet and savory, with intriguingly deep wood-framed pungency. Scorched sandalwood, black peppercorn, toffee, red currant, dried marjoram, wisteria-like flowers in aroma and cup. Roast-framed, deeply rich, sweet and savory yet crisply juicy in structure. Full, syrupy mouthfeel. The finish consolidates to sweet toffee, rich sandalwood, and marjoram in the long.","Notes: Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Green Stone Coffee is a woman-owned artisan roastery in Taipei, Taiwan founded in 2016 and specializing in sourcing distinctive coffees that express their individual terroirs. Visit www.greenstone-coffee.com.tw/en/info.html for more information.","The Bottom Line: A powerful and engaging cup, paradoxical in its combination of roasty-savory depth and tart, floral-toned intensity."
Coffea Diversa Bourbon Rey Jamaica,Paradise Roasters,"Minneapolis, MInnesota",Jamaica,Medium-Light,53/71,"$39.95/8 ounces (packaged as a ""duo"" with Bourbon Rey Guatemala)",October 2019,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply and richly sweet, cocoa-toned. Baker’s chocolate, fig cookie, agave syrup, oak, freesia-like flowers in aroma and cup. Richly sweet structure with brisk acidity; full, creamy mouthfeel. Resonant finish centers around baking chocolate and freesia.","Notes: This exceptional coffee was selected as the No. 18 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. Produced in Jamaica from Bourbon Rey, a rare tree variety preserved and propagated by Gonzalo Hernandez on his innovative Coffea Diversa Farm in Costa Rica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",The Bottom Line: A multi-layered Jamaica coffee with distinct chocolate and spicy floral tones and a throughline of dried fruit reminiscent of fig.
Coffea Diversa Bourbon Rey Guatemala,Paradise Roasters,"Minneapolis, MInnesota",Guatemala,Medium-Light,54/68,"$39.95/8 ounces (packaged as a ""duo"" with the Bourbon Rey Jamaica)",October 2019,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet-tart; citrusy and bright. Lime zest, magnolia, cedar, almond, maple syrup in aroma and cup. Sweet-tart in structure with high-toned, vibrant acidity; crisp, satiny-smooth mouthfeel. The finish consolidates to notes of lime zest and magnolia with undertones of maple syrup.","Notes: Produced in Guatemala from Bourbon Rey, a rare tree variety preserved and propagated by Gonzalo Hernandez on his innovative Coffea Diversa Farm in Costa Rica. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Paradise Roasters specializes in microlot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: An elegant, inviting Guatemala cup with a particularly impressive structure, balanced yet buoyant and lively."
Colombia Huila,Baba Java Coffee,"Hoover, Alabama","Huila Department, Colombia",Light,63/79,$18.00/12 ounces,October 2019,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, bright, savory-sweet. Cashew brittle, lemon blossom, tamarind, cedar, herbed goat cheese in aroma and cup. Tart-savory structure with brisk acidity; lightly satiny mouthfeel. The finish resonates with notes of citrus, sweet nuts and herbs.",Notes: A wet-processed coffee produced entirely from the leaf-rust-resistant interspecies hybrid variety Castillo. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.,"The Bottom Line: An intensely bright coffee with attractive, savory-leaning undertones."
Panama Hacienda La Esmeralda Super Mario Geisha,Campos Coffee,"Newtown, Sydney, Australia","Boquete growing region, western Panama",Medium-Light,54/78,AUD $18.00/18 grams,October 2019,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Brightly fruit-toned, tropical, and aromatically vibrant. Lychee, passionfruit, dark chocolate, frankincense, star jasmine in aroma and cup. Deeply sweet-tart structure with high-toned, juicy acidity; lush, syrupy mouthfeel. Resounding flavor-saturated finish with layer after layer of fruit far into the long. ","Notes: This exceptional coffee was selected as the No. 13 coffee on Coffee Review’s list of the Top 30 Coffees of 2019. Coffee from trees of the botanical variety Geisha (also Gesha) grown on Hacienda La Esmeralda in Panama first introduced this extraordinary variety of Arabica to the world. With its bold, boat-shaped beans and distinctive floral and crisply cocoa-toned cup, the Geisha/Gesha continues to be one of the world’s most celebrated and sought-after coffee varieties, and the Esmeralda versions remain among the most authentic. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is sweeter and deeper-toned than typical wet-processed profiles. Campos Coffee is committed to sourcing the finest coffees, with a focus on ethical and sustainable practices. Campos has locations in New South Wales, Victoria and Queensland, as well as Park City and Salt Lake City, Utah. For more information, visit camposcoffee.com.","The Bottom Line: A levitatingly sweet and juicy coffee, an extravaganza of fruit and flowers with deep chocolate throughout — pure, yet lavish."
Tablon La Cima,Cafe Grumpy,"Brooklyn, New York","Santa Ana region, El Salvador",Medium-Light,58/74,$20.00/12 ounces,October 2019,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, cocoa-toned. Cocoa powder, lime zest, almond butter, freesia-like flowers, oak in aroma and cup. Sweetly tart structure with pert acidity; satiny-smooth mouthfeel. The quiet finish centers around cocoa and almond.","Notes: Produced by Café Pacas at Finca La Esperanza entirely of the Red Bourbon variety of Arabica and processed by the honey method (sometimes referred to as “semi-washed”), which means that the outer skin of the coffee fruit is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin.An integral part of New York’s coffee renaissance, Brooklyn-based Café Grumpy opened its first café in 2005 and has since expanded to 10 locations in New York, including a roasting facility, and one in Miami. Visit www.cafegrumpy.com or call 718-383-0748 for more information.","The Bottom Line: A friendly, accessible cocoa- and nut-toned El Salvador cup."
Nicaragua Finca Idealista,South Slope Coffee Roasters,"Asheville, North Carolina","Matagalpa growing region, Nicaragua",Medium-Light,54/68,$18.00/12 ounces,October 2019,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, vibrantly bright. Pink grapefruit zest, cocoa nib, apricot, hazelnut, cedar in aroma and cup. Sweet-tart structure with pert acidity; delicately silky mouthfeel. The gentle finish centers around notes of apricot and cocoa nib supported by rich hazelnut and hints of cedar.","Notes: This coffee tied for the third-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Benjamin Weiner at Finca Idealista entirely of the Caturra variety of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). South Slope Coffee, based in Asheville, North Carolina, was founded in 2018. Visit southslopecoffee.com for more information.","The Bottom Line: A high-toned Nicaragua cup showing a range of stone fruit, cocoa, and sweet nut in harmonious balance."
Ethiopia Guji Gerbicho Natural,Souvenir Coffee,"Berkeley, California","Guji Zone, southern Ethiopia",Medium-Light,54/76,$16.00/12 ounces,October 2019,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, cleanly fruit-toned. Dried strawberry, cocoa nib, honeysuckle, agave syrup, cedar in aroma and cup. Sweetly tart structure with crisp, apple-like acidity; satiny-smooth mouthfeel. The quiet finish evokes dried strawberry and wood-framed honeysuckle.","Notes: This coffee tied for the third-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Souvenir Coffee, based in Berkeley, California goes by the motto, “People first, then coffee.” Visit www.souvenir-coffee.com for more information.",The Bottom Line: A fruit-forward natural processed Ethiopia cup with ballast from rich cocoa and floral suggestions throughout the profile.
Guatemala San Cristobal,Foggy Hills Coffee Company,"Berkeley, California","San Cristobal, Cobán, Alta Verapaz, Guatemala",Medium-Light,52/70,$13.50/8 ounces,October 2019,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly herbaceous and spice-toned. Lemon verbena, green grape, nutmeg, fresh-cut fir, maple syrup in aroma and cup. Sweetly tart in structure with bright, citrusy acidity; full, velvety mouthfeel. The finish is resonant and long, leading with notes of lemon verbena and green grape in the short, modulating to fresh-cut fir in the long.","Notes: This coffee tied for the fourth-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Luis Wicho Valdés of Finca San Lorenzo of the Bourbon, Caturra, Catuai, Sarchimor and Obata varieties of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). Foggy Hills Coffee was founded in 2018 in Kensington, California. Roasting is currently performed at Bay Area Co-Roasting in Berkeley, California. Visit  foggyhillscoffee.com for more information.","The Bottom Line: A crisp, sweetly herbaceous and citrusy Guatemala cup with warming spice tones throughout."
Peru Paltachayoc,SkyTop Coffee,"Manlius, New York","Cusco Department, La Convención Province, Santa Teresa District, Peru",Medium,47/64,$15.00/12 ounces,October 2019,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich-toned, chocolaty. Chocolate fudge, gently scorched cedar, date, gardenia, molasses in aroma and cup. Sweet-toned structure with gentle, rounded acidity; full, creamy mouthfeel. The finish consolidates to chocolate fudge and scorched cedar with undertones of gardenia.","Notes: This coffee tied for the fourth-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Certified organic. Produced by Braulio Barazorda Borda and Valentin Champi Paullo of the Huadquiña Cooperative entirely of the Typica variety of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York For more information, visit skytopcoffee.com.","The Bottom Line: A gently roasty cup redolent of chocolate and deep, spice-toned florals."
Ethiopia Sidama Naia Bomb Natural Vertical Reserve,Coffeebar,"Truckee, California","Jimma Zone, Oromia State, Ethiopia",Medium-Light,59/77,$20.00/12 ounces,October 2019,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly fruit-toned, accessibly fermenty. Raspberry coulis, dark chocolate, hop flowers, wine barrel, pink peppercorn in aroma and cup. Richly bittersweet in structure with a tangy acidity; crisp, lightly syrupy mouthfeel. The resonant finish is all fruit and chocolate enhanced by a quiet sweet ferment.","Notes: This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Coffeebar is a radically inclusive Italian café experience based in Truckee, California with locations in Menlo Park, Squaw Valley and Redwood City, as well as a roastery in Reno, Nevada. While it was founded in 2010, Coffeebar only began roasting in-house in 2018. Visit www.coffeebar.com for more information.","The Bottom Line: A natural-processed Ethiopia ideal for those who enjoy a restrained hint of fruit ferment, in this case suggesting a just-emptied wine barrel in a cool cellar."
Hernan Zuniga Ecuador,Looking Homeward Coffee,"Seattle, Washington","Pichincha Province, north-central Ecuador",Medium-Light,53/71,$15.00/250 grams,October 2019,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich-toned, deeply sweet. Honey, lilac, date, cocoa nib, baking spices in aroma and cup. Crisply sweet structure with vibrant, juicy acidity; velvety-smooth mouthfeel. The flavor-saturated finish consolidates around honey and baking spices.","Notes: This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Produced by Hernan Zuniga at Vista Hermosa farm entirely of the Yellow and Red Caturra varieties of Arabica and processed by the traditional wet or washed method (fruit skin and pulp are removed before drying). Founded in 2019 by Jake Deome, Looking Homeward Coffee is designed around the idea that coffee can be a part of finding one’s spiritual, emotional and physical home. Visit lookinghomewardcoffee.com for more information.",The Bottom Line: A very sweet Ecuador cup with deep spice tones and a cocoa throughline; especially lively acidity.
Ethiopia Guji Uraga,Pedestrian Coffee,"Lake Forest, Illinois","Guji Zone, southern Ethiopia",Medium-Light,58/76,$15.00/10 ounces,October 2019,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, delicate, richly sweet. Red plum, cocoa nib, jasmine, sandalwood, brown sugar in aroma and cup. Sweet-toned structure with vivacious acidity; plush, syrupy mouthfeel. Cocoa-toned plum and a hint of jasmine animate the quiet finish.","Notes: This coffee tied for the second-highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Based on the notion that fantastic coffee isn’t only for hipsters, Tim Taylor founded Pedestrian Coffee in 2018. Visit www.drinkpedestrian.com for more information.",The Bottom Line: A washed-process Ethiopia cup with leading notes of stone fruit and spicy florals and an especially inviting texture.
Kenya Gakundu FCS Kamviu Wet Mill,Stereo Coffee Roasters,"Toronto, Ontario, Canada","Embu County, Eastern Province, Kenya",Medium-Light,56/78,CAD $21.00/12 ounces,October 2019,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Savory-sweet, richly aromatic. Red currant, hop flowers, lime zest, dark chocolate, cedar in aroma and cup. Savory-sweet structure with high-toned, juicy acidity; full, buttery mouthfeel. Cocoa-toned finish with notes of red currant and lime zest in the short, rounding to hop flowers in the long.","Notes: This coffee earned the highest rating in a cupping of coffees submitted by North American roasters in business for two or fewer years for Coffee Review’s October 2019 tasting report. Processed by the meticulous Kenya variation on the traditional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Visit www.stereocoffeeroasters.com or email [email protected] for more information.","The Bottom Line: A savory-leaning yet deeply sweet Kenya coffee with the distinct red and black currant notes characteristic of the origin, bittersweet florals and a lively citrus."
TMC SB Blend Espresso,Tehmag Foods Corporation,"New Taipei City, Taiwan",Brazil; Guatemala,Medium-Dark,39/57,NT $380/454 grams,October 2019,92,Aroma:,9,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Chocolaty, nut-driven, a bit smoky. Dark chocolate, almond brittle, orchid, charred mesquite, molasses in aroma and small cup. Velvety-smooth mouthfeel; smoky, chocolaty finish. In three parts milk, deeply chocolaty and roast-prominent, with inviting notes of smoky mesquite.
","Notes: A blend of wash-processed coffees from Brazil and Guatemala. Tehmag Food Corporation is a Taipei City-based specialty food and beverage company with eight branches in Taiwan and additional outposts in China, Malaysia and Hong Kong. Visit www.tehmag.com.tw for more information.","The Bottom Line: A nut- and chocolate-toned espresso blend, quite dark-roasted, that displays particularly nicely in cappuccino-scaled milk."
Rukira Kenya,Coava Coffee Roasters,"Portland, Oregon","Nyeri growing region, south-central Kenya",Medium-Light,58/80,$15.00/250 grams,October 2019,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich-toned, crisply sweet-savory. Red currant, hop flowers, pink grapefruit zest, cocoa nib, sandalwood in aroma and cup. Structure is equal parts sweet and savory, with vibrant, juicy acidity; plush, syrupy mouthfeel. The finish is centered around notes of red currant and hop flowers supported by cocoa throughout.","Notes: Despite grower discontent and urban encroachment on prime coffee lands, Kenya and its dedicated cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Coava is a Portland-based coffee roaster, now with a San Diego location as well, that aims to provide quality coffee and education regarding the preparation.  Visit www.coavacoffee.com or call 503-894-8134 for more information.","The Bottom Line: A classic Kenya cup: juicy, bright and deeply sweet with an intriguing floral-umani complexity."
Nayo Ovalle Guatemala,Coava Coffee Roasters,"Portland, Oregon","La Libertad, Huehuetenango, Guatemala",Light,69/78,$14.50/12 ounces,October 2019,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, nut-toned. Hazelnut butter, baker’s chocolate, magnolia, oak forest, agave syrup in aroma and cup. Sweet-toned structure with brisk acidity; satiny-smooth mouthfeel. The gentle finish consolidates to hazelnut and chocolate tones with a hint of rich aromatic wood in the long.","Notes: Produced by Renardo Ovalle Vides of the San Ramon, Bourbon and Caturra varieties of Arabica and processed by the wet or washed method (fruit skin and pulp are removed before drying). Coava is a Portland-based coffee roaster, now with a San Diego location as well, that aims to provide quality coffee and education regarding the preparation of good coffee. Visit www.coavacoffee.com or call 503-894-8134 for more information.","The Bottom Line: A balanced, sweetly nut-driven cup with pretty notes of baker’s chocolate and hints of oak forest that linger into the finish."
Gesha Village Lot #85 Natural,JBC Coffee Roasters,"Madison, Wisconsin","Bench-Maji Zone, southern Ethiopia",Medium-Light,54/72,$39.95/8 ounces*,October 2019,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: High-toned, multi-layered, intriguingly complex. Wisteria, pineapple, myrrh, cocoa nib, pink grapefruit zest in aroma and cup. Richly sweet-tart structure with vibrant, juicy acidity; crisp yet syrupy mouthfeel. The resounding, flavor-laden finish is both deeply floral and richly sweet-tart.","Notes: Sold as part of a “Dynamic Duo Gesha Village” set that includes a 4-ounce tin of this “natural” Geisha and a 4-ounce tin of a “washed” version of the same coffee that earned 94-points in August 2019. The celebrated Geisha (also spelled Gesha) variety of Arabica first came to the coffee world’s attention growing in Panama. This particular version, however, is the outcome of efforts to commercialize Geisha in the region from which it originally came. It was grown in western Ethiopia by farmers Adam and Rachel Overton and their indigenous Meanit culture collaborators from seed selected from wild trees of the Geisha variety in the nearby Gori Gesha forest. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is sweeter and deeper-toned than typical wet-processed profiles. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: An exquisitely clean natural-processed Gesha cup from Ethiopia, elegantly structured and confidently aromatic."
Ethiopia Natural Yirgacheffe Banko Gotiti,Kakalove Cafe,"Chia-Yi, Taiwan","Kochere Woreda, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,52/70,NT $325/8 ounces,October 2019,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, cleanly fruit-driven, floral-toned. Raspberry jam, dark chocolate, gardenia, cedar, maple syrup in aroma and cup. Sweetly tart structure with bright, juicy acidity; crisp though syrupy mouthfeel. A resonant finish centers around raspberry and chocolate with hints of cedar.","Notes: Coffees from the Yirgacheffe region are produced from distinctive, largely indigenous Ethiopian varieties of Arabica long grown in the region. Like most southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is sweeter and deeper-toned than the more familiar wet-processed profile. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: An enticing natural-processed Ethiopia with big fruit notes supported by deep chocolate, rich aromatic wood and impressive spice-toned florals."
Guatemala Washed Finca El General Pache M-Plus Espresso,Kakalove Cafe,"Chia-Yi, Taiwan","Acatenango growing region, Guatemala",Medium,50/68,NT $250/8 ounces,October 2019,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Floral-toned, richly sweet. Honeysuckle, cashew, oak, fig newton, pink peppercorn, dark chocolate in aroma and small cup. Crisp, satiny mouthfeel; resonant, floral-toned finish with a hint of spice notes. Three parts milk foregrounds sweet nut and dark chocolate, backed up by sweet spice notes suggesting pink peppercorn.",Notes: Produced at Finca El General entirely of the Pache variety of Arabica and processed by the wet or washed method (fruit skin and pulp are removed before drying). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A rich-toned, floral-driven espresso, particularly expressive in cappuccino-scaled milk."
Guatemala Washed Finca El General Pache,Kakalove Cafe,"Chia-Yi, Taiwan","Acatenango growing region, Guatemala",Medium-Light,57/76,NT $250/8 ounces,October 2019,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweet-toned, richly nutty. Cashew butter, date, baker’s chocolate, magnolia, oak in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. The richly drying finish consolidates around notes of cashew and magnolia.","Notes: Produced at Finca El General entirely of the Pache variety of Arabica and processed by the wet or washed method (fruit skin and pulp are removed before drying). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.

 ","The Bottom Line: A friendly, accessible Guatemala cup: crispy sweet with nut and chocolate throughlines."
Guatemala Washed Finca El General Lot Summer End Espresso,Kakalove Cafe,"Chia-Yi, Taiwan","Acatenango growing region, central Guatemala",Medium,52/69,NT $200/8 ounces,October 2019,92,Aroma:,8,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Sweet-toned, balanced. Black cherry, fir, hazelnut, baker’s chocolate, gardenia in aroma and small cup. Full, creamy body; gentle, chocolaty finish. Dark chocolate notes are amplified in three parts milk, with notes of black cherry and hazelnut underneath.","Notes: A blend of coffees produced by Finca El General in Acatenango, Guatemala and processed by the wet or washed method (fruit skin and pulp are removed before drying). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: An accessible espresso, medium-roasted and balanced, with pleasing chocolate, fruit and floral notes in both straight shot and milk."
