coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Panama Mama Cata Geisha Champagne Natural,Paradise Roasters,"Minneapolis, Minnesota","Boquete growing region, Panama",Light,64/88,$50.00/4 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Lively, balanced, elegantly sweet-tart. Lime blossom, lychee, blood orange, cocoa nib, honey in aroma and cup. Gently bright structure with vibrant acidity; silky-smooth mouthfeel. Resonant, long, rich-toned finish.","Notes: Produced by Jose David Garrido of Mama Cata Estate, entirely of the Geisha variety of Arabica, and processed by a proprietary method, called “champagne natural,” in which a wine yeast strain is added to the fermentation process. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A gently tart, richly floral Panama Geisha cup processed by an experimental method that results in a restrained fruit-forward, floral-toned cup. "
Ethiopia Yirgacheffe Worka Sakaro,Paradise Roasters,"Minneapolis, Minnesota","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,57/79,$25.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Bright, juicy, citrusy. Star Jasmine, tangerine zest, cocoa nib, almond, hint of spearmint in aroma and cup. Sweet-tart structure with nimble acidity; very smooth, satiny mouthfeel. Floral-toned finish supported by notes of tangerine zest and almond.","Notes: Southern Ethiopia coffees like this one are largely produced from traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the washed method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A bright, citrus-driven cup with ballast from notes of cocoa nib and sweet mint and nut impulses."
Haraaz Red,JBC Coffee Roasters,"Madison, Wisconsin","Al Mashtal ul Burhani, Yemen",Medium-Light,56/74,$20.00/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply fruit-forward, sweetly tart. Goji berry, cinnamon, carnation, dark chocolate, hazelnut in aroma and cup. Deeply sweet structure with crisp acidity; plush, satiny mouthfeel. Gently fruity finish centered around notes of dark chocolate and goji berry.","Notes: Produced by smallholding farmers, from trees of heirloom varieties of Arabica, and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A spice-toned, crisply sweet-tart, classic Yemen cup."
El Socorro Maracaturra,Bird Rock Coffee Roasters,"San Diego, California","Palencia, Guatemala",Medium-Light,60/74,$26.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deep-toned, complex. Bing cherry, cocoa nib, butterscotch, rhododendron, cedar in aroma and cup. Sweet-tart structure with juicy, bright acidity; very smooth, syrupy mouthfeel. Resonant, nuanced, long finish.","Notes: Produced by Juan Diego of Finca El Socorro entirely of the big-beaned Maracaturra variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A plush, richly sweet, multi-layered Guatemala Maracaturra offering both depth and levity."
Guatemala Acatenango Gesha,Jaunt Coffee Roasters,"San Diego, California","Acatenango, Guatemala",Light,62/80,$24.00/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Floral-toned, delicately complex. Lilac, amber, apricot, caramel, a hint of thyme in aroma and cup. Sweetly tart structure with bright acidity; silky, viscous mouthfeel. The finish consolidates to notes of amber and caramel, supported by sweet thyme.",Notes: Produced entirely of the celebrated Geisha (also spelled “Gesha”) variety of Arabica and processed by the washed method. Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,"The Bottom Line: An impressive representation of the Geisha variety grown in Guatemala: delicate, floral, subtly layered."
Costa Rica Luis Campos Termico,Revel Coffee,"Billings, Montana","Tarrazu, Costa Rica",Medium-Light,58/78,$26.00/12 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly fruit-forward, deeply sweet-savory. Dried mango, saltwater taffy, hop flowers, agave syrup, oak in aroma and cup. Bittersweet structure with brisk acidity; satiny-smooth mouthfeel. The resonant finish centers around notes of mango and hop flowers supported by oak.","Notes: Produced by Don Luis Campos of Cordillera de Fuego from trees of the Caturra and Catuaí varieties of Arabica, and processed by the “thermic” method, in which beans, with skins removed, are heated with some of the fruit flesh or mucilage still adhering to them. The exposure to heat starts to break down the natural sugars of the mucilage, partially caramelizing it.  Revel Coffee is a micro-roaster located in Billings, Montana. Its motto: “Quality is paramount – a difference you can revel in.” Visit www.revelcoffee.com or call 406-534-9621 for more information.","The Bottom Line: A fruit-driven, resonant Costa Rica cup processed by an experimental method that results in an appealing savory-leaning cup — think dried mango and saltwater taffy."
Kenya Kirinyaga,Evie’s Cafe,"Chia-Yi City, Taiwan",Kenya,Medium-Light,60/80,NT $800/16 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly savory, rich and deep. Dark chocolate, violet, black cherry, molasses, cedar in aroma and cup. Crisply sweet with juicy acidity; very syrupy mouthfeel. Black cherry and violet, with undertones of cedar, resonate in the finish.","Notes: Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees.  Evie’s Café, based in Chia-Yi Taiwan, specializes in fine roasted coffees as well as pour-overs and cold brews. Visit https://m.facebook.com/eviescafe88/ for more information.",The Bottom Line: A surprisingly lush Kenya cup with leading notes of dark stone fruit and a rich chocolate throughline.
Ethiopia Hambela Tetsu Process,Mute Roaster,"Macao, China","Guji Zone, Oromia Region, southern Ethiopia",Light,65/83,HKD $208/120 grams,December 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Crisply, quietly sweet-savory. Pear, Brazil nut, fir, brown sugar, carnation in aroma and cup. Sweet structure with brisk acidity; velvety mouthfeel. Gently drying, nut-toned finish.","Notes: Produced by smallholding farmers entirely of the Arume variety of Arabica and processed by the “Tetsu” method, otherwise known as “double anaerobic honey,” in which the fermentation step occurs in a limited-oxygen environment with some of the fruit flesh left on the beans. Mute Roaster is a specialty coffee roaster based in Macao, China. Visit https://www.facebook.com/muteroaster for more information.","The Bottom Line: A crisp, delicate Ethiopia anaerobic honey coffee, sweetly nut-toned."
Espresso No. 2,El Gran Cafe,"Antigua, Guatemala","Alotenango, Antigua, Guatemala",Medium-Light,56/77,$13.00/12 ounces,December 2021,91,Aroma:,8,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly sweet, fruit-toned. Dark chocolate, date, sassafras, molasses, fresh-cut cedar in aroma and small cup. Velvety mouthfeel; the crisp finish centers around dark chocolate and cedar notes. Dark chocolate and molasses amplify in milk while date and cedar recede.","Notes: Produced at Finca Santa Augusta (a registered bird sanctuary) entirely of the Anacafe 14 variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA Organic. El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A single-variety Guatemala espresso, pleasingly fruit-forward in the straight shot, rich-toned and chocolaty in three parts milk."
Finca Huixoc Maracaturra,El Gran Cafe,"Antigua, Guatemala","Huehuetenango Department, Guatemala",Medium-Light,58/73,$13.00/12 ounces,December 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Richly bittersweet, complex. Dark chocolate, sassafras, honey, pear, cashew in aroma and cup. Bittersweet structure with pert acidity; satiny-smooth mouthfeel.
The quiet, balanced finish centers around suggestions of dark chocolate and cashew.","Notes: Produced by Alejandro Solís of Finca Huixoc entirely of the Maracaturra variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.",The Bottom Line: A richly nutty and chocolaty Guatemala cup from the big-beaned Maracaturra variety of Arabica.
Finca Santa Isabel,El Gran Cafe,"Antigua, Guatemala","Cobán, Alta Verapaz Department, Guatemala",Light,63/80,$13.00/12 ounces,December 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Sweet-toned, floral. Magnolia, yellow plum, almond, cane sugar, cedar in aroma and cup. Sweetly tart structure with gently bright acidity; satiny mouthfeel. Floral- and aromatic wood-toned finish.","Notes: Produced by Luis Wicho Valdes entirely of the Caturra variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is toroast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.",The Bottom Line: A multi-layered Guatemala cup poised between floral and nut impulses.
Kenya Nyeri AA Hercules,Luv Moshi,"Tainan City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,54/72,NT $500/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Balanced, sweetly savory. Narcissus, date, orange zest, tamarind, cedar in aroma and cup. Sweet structure with brisk acidity; full, syrupy-smooth mouthfeel. The finish leads with notes of tamarind, supported by orange zest and cedar.","Notes: Despite challenges ranging from unclear government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Luv Moshi is a Taiwan-based specialty coffee roaster. Visit https://www.facebook.com/luvMoshi for more information.","The Bottom Line: A balanced, floral-toned Kenya cup with an especially plush mouthfeel."
Proyecto Aurora,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Medium-Light,56/68,$10.00/12 ounces,December 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly floral, deep-toned. Narcissus, cocoa nib, peach, fir, almond in aroma and cup. Sweet structure with pert acidity; velvety mouthfeel. The finish shows a pretty floral throughline supported by notes of stone fruit and cocoa nib.","Notes: Produced at Beneficio La Esperanza from trees of the Bourbon, Caturra and Caturai varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Proyecto Aurora is a special project of the employees of Beneficio La Esperanza on the parcels they own in Ciudad Vieja and Alotenango. Coffee is picked only on Sunday, as this is the only day of the week they aren’t picking coffee on other parcels. El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A rich, floral-driven cup with pleasing stone fruit and cocoa notes. Harmonious and integrated."
Las Moritas Yellow Caturra,El Gran Cafe,"Antigua, Guatemala","El Progresso Department, Guatemala",Light,58/84,$13.00/12 ounces,December 2021,87,Aroma:,8,Acidity/Structure:,7,Body:,7,Flavor:,8,Aftertaste:,7,"Blind Assessment: Gently fruit-toned, wood-framed. Prune, balsa wood, hazelnut, orange zest, a hint of freesia in aroma and cup. Sweet-savory structure with gently bittersweet acidity; velvety mouthfeel. Notes of balsa and hazelnut drive the finish.","Notes: Produced by Higinio Gómez entirely of the Yellow Caturra variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.",The Bottom Line: A richly nutty Guatemala cup with notes of dried fruit and a hint of spice-toned florals.
El Pintado Classico,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Light,65/79,$16.50/12 ounces,December 2021,87,Aroma:,8,Acidity/Structure:,7,Body:,7,Flavor:,8,Aftertaste:,7,"Blind Assessment: Delicate, crisply sweet. Pistachio, fir, lime zest, freesia, brown sugar in aroma and cup. Sweet-toned structure with gentle acidity; velvety mouthfeel. The finish consolidates to notes of fir and lime zest.","Notes: Produced at Finca El Pintado from trees of the Bourbon and Geisha varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA organic. El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A friendly blend of Bourbon and Geisha varieties from Guatemala that nets an accessible, familiar cup."
5a Poniente,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Medium,48/56,$5.00/12 ounces,December 2021,88,Aroma:,8,Acidity/Structure:,7,Body:,8,Flavor:,8,Aftertaste:,7,"Blind Assessment: Richly bittersweet. Dark chocolate, hop flowers, fir, almond, raisin in aroma and cup. Bittersweet structure with gentle acidity; very full, syrupy mouthfeel. The crisp, chocolaty finish is supported by smoky aromatic wood notes.","Notes: Produced at Beneficio La Esperanza from trees of the Bourbon, Caturra and Caturai varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A sweet, chocolaty, earthy Guatemala cup with a roast profile on the darkish end of medium."
Espresso Blend,Luv Moshi,"Tainan City, Taiwan",Not disclosed,Medium,46/62,NT$450/8 ounces,December 2021,92,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,7,With Milk:,9,"Blind Assessment: Evaluated as espresso. Chocolaty, deep-toned. Dark chocolate, hazelnut, pomegranate, grapefruit zest, fresh-cut oak in aroma and small cup. Crisp, satiny mouthfeel; sweet, wood-framed finish. In three parts milk, dark chocolate and hazelnut notes are supported by undertones of oak.",Notes: Luv Moshi is a Taiwan-based specialty coffee roaster. Visit https://www.facebook.com/luvMoshi for more information.,The Bottom Line: An espresso blend with leading notes of dark chocolate and rich aromatic wood that show particularly well in milk.
Esperanza Villa Sarchi,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Light,66/84,$16.50/12 ounces,December 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Balanced, richly bittersweet. Cocoa powder, prairie flowers, date, lily, fresh-cut oak in aroma and cup. Savory-sweet structure with bittersweet acidity; full, syrupy mouthfeel. The gently drying finish centers around notes of cocoa powder and fir.","Notes: Produced by Josué Morales of Finca La Esperanza entirely of the Villa Sarchi variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA Organic. El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A straightforward Guatemala cup with inviting cocoa notes, deep fruit and gently sweet florals."
Esperanza Bourbon,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Medium-Light,59/76,$16.50/12 ounces,December 2021,92,Aroma:,8,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright, deeply chocolaty. Dark chocolate, grapefruit zest, plum, hazelnut, thyme in aroma and cup. Sweet-tart structure with juicy acidity; full, satiny mouthfeel. Chocolaty, nut-toned finish with undertones of fresh-cut thyme.","Notes: Produced at Beneficio La Esperanza, from trees of the Bourbon variety of Arabica, and processed by the washed method. El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A cocoa-toned, citrusy, sweetly herbaceous washed Guatemala cup."
Finca San Carlos,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Light,63/83,$13.00/12 ounces,December 2021,88,Aroma:,8,Acidity/Structure:,7,Body:,7,Flavor:,8,Aftertaste:,7,"Blind Assessment: Crisply sweet-savory. Pecan, pie cherry, brown sugar, oak, a hint of gardenia in aroma and cup. Bittersweet structure with brisk acidity; chewy mouthfeel. Pecan tones prevail in the crisply sweet finish.","Notes: Produced by Beneficio La Esperanza at Finca San Carlos from trees of the Bourbon and Catuai varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe/ for more information.","The Bottom Line: A robust, bittersweet cup, nut-toned and gently fruity."
5a Sur,El Gran Cafe,"Antigua, Guatemala","Antigua, Guatemala",Medium,52/64,$5.00/12 ounces,December 2021,89,Aroma:,8,Acidity/Structure:,7,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Crisply sweet, nut-toned. Cashew butter, baking chocolate, magnolia, pear, cedar in aroma and cup. Sweetly brisk structure; satiny mouthfeel. The finish consolidates to notes of cashew and cedar.","Notes: Produced at Beneficio La Esperanza, from trees of the Bourbon, Caturra and Catuaí varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). El Gran Cafe is a coffee shop located in the heart of Antigua, Guatemala whose mission is to roast and serve organic-certified coffees produced at its own Finca La Esperanza and Finca El Pintado just outside of town. Featured in El Gran Cafe’s lineup are also coffees from friends and neighbors in the region, along with award-winning and exceptional coffees from other regions of Guatemala. Visit https://elgran.cafe for more information.","The Bottom Line: A darkish medium version of a classic Guatemala cup: sweet, balanced, gently nut-toned."
Hacienda La Esmeralda Montañas 71AS,Difference Coffee,"London, England","Boquete growing region, western Panama",Medium-Light,59/77,£100/150-gram packet,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Complex, uniquely composed, tropical. Ginger blossom, cocoa nib, lychee, sandalwood, wild honey in aroma and cup. Sweetly tart structure with bright, juicy acidity; syrupy-smooth mouthfeel. The finish carries through on the promise of the cup, with rich fruit notes in the short and deep florals in the long.","Notes: Geisha (also Gesha) continues to be one of the world’s most celebrated and sought-after coffee varieties, and Hacienda La Esmeralda Geishas like this one remain among the most authentic. This version is from the same lot that took eighth place in the 2021 Best of Panama Washed Geisha competition. It was processed by the wet method with the ferment conducted under anaerobic (reduced oxygen) conditions with a special yeast innoculation. Difference Coffee aims to present only the finest of the world’s coffees as determined by green coffee competitions and other measures of distinction. For more information visit www.differencecoffee.com.","The Bottom Line: A levitatingly aromatic coffee that evokes the tropics: delicate, complex, rich, harmonious."
Ethiopia Nano Genji #5,Collage Coffee,"Grove City, Pennsylvania","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/78,$16.00/10 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly floral-toned, deeply sweet. Narcissus, Meyer lemon zest, cocoa nib, marjoram, maple syrup in aroma and cup. Sweet-toned structure with juicy, bright acidity; syrupy-smooth mouthfeel. Balanced floral, citrusy finish.","Notes: Produced from indigenous Ethiopian landrace tree varieties long grown in the region and processed by the washed method (fruit skin and pulp are removed before drying). Collage Coffee works with local artists to promote fine arts in its region and values serving its community. This coffee is available for purchase at the Collage store and cafe, 221 South Broad Street, Grove City, Pennsylvania.","The Bottom Line: A graceful, harmonious washed Ethiopia cup with spicy floral notes throughout, supported by citrus and cocoa."
Ethiopia Yirgacheffe Aramo,States Coffee,"Martinez, California","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/78,$12.00/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright with spice-toned florals. Star jasmine, cocoa nib, grapefruit zest, agave syrup, cedar in aroma and cup. Sweet-tart structure with bright, juicy acidity; full,
satiny mouthfeel. The satisfying finish leads with notes of star jasmine and pink grapefruit zest in the short, rounding to crisp cocoa in the long.","Notes: Southern Ethiopia coffees like this one are largely produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A juicy, high-toned washed-process Ethiopia cup with a particularly pleasing acidity. Sweetly spice-toned floral notes throughout."
Kenya Nyeri Gatomboya,States Coffee,"Martinez, California","Nyeri growing region, south-central Kenya",Medium-Light,57/77,$12.00/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, deeply savory. Wisteria, red currant, lime zest, tamarind, sandalwood in aroma and cup. Balanced structure with lively acidity; plush, syrupy-smooth mouthfeel. The bright finish leads with wisteria and red currant in the short; lime grapefruit zest and sandalwood carry the long.","Notes: Despite challenges ranging from unclear government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A classic Kenya with deep fruit and florals, supported by a juicy sweet-savory structure."
Subrosa Ethiopia Kayon Mountain Organic Natural,States Coffee,"Martinez, California","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,58/76,$12.00/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Gently sweet-tart, cocoa-toned. Cocoa nib, orange, narcissus, mango, cedar in aroma and cup. Intricately sweet, bright, with brisk acidity; full, syrupy mouthfeel. The quietly sweet finish consolidates to cocoa-toned mango and cedar.","Notes: Produced by Ato Esmael and his friends and family at their estate farm in the Guji Zone of southern Ethiopia. Certified organic and produced from distinctive, largely indigenous landrace varieties of Arabica long grown in the region. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A natural-processed Ethiopia cup driven by tropical fruit and floral tones, with a throughline of cocoa nib."
Ethiopia Bench Maji Natural Gesha,VERYTIME,"Taoyuan, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,62/80,NT $550/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, intensely sweet, floral-toned. Lilac, tangerine, cocoa nib, apricot, myrrh in aroma and cup. Lively, sweet-tart structure with bright acidity; plush, syrupy-smooth mouthfeel. The resonant finish centers around juicy citrus and lilac tones, grounded by cocoa nib.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also Geisha) by Adam and Rachel Overton. Although the Gesha variety originated in Ethiopia, it was “discovered” by the coffee world in 2004 growing in Boquete, Panama, and Panama continues to dominate the expanding world of Gesha. This particular version, however, is the outcome of efforts to commercialize Gesha in the region from which it originally came.  Processed by the natural method (dried in the whole fruit). VERYTIME is a specialty nano-roaster based in Taoyuan, Taiwan. Visit facebook.com/verytime7 for more information.","The Bottom Line: A complex, multi-layered natural-processed Gesha from Ethiopia: juicy, floral, cocoa-toned, balanced."
Panama Hacienda La Esmeralda Gesha,modcup coffee,"Jersey City, New Jersey","Boquete growing region, western Panama",Light,64/84,$50.00/6 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, balanced, richly sweet-tart. Dried apricot, star jasmine, cocoa nib, caramel, star anise in aroma and cup. Sweetly tart structure with juicy, engaging
acidity; very syrupy mouthfeel. The cocoa-toned finish is supported by notes of star jasmine and apricot.","Notes: Coffee from trees of the botanical variety Geisha (also Gesha) grown on Price Peterson’s Hacienda La Esmeralda in Panama first introduced this extraordinary variety of Arabica to the world. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting but before drying. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","The Bottom Line: A pretty washed Panama Gesha cup evokes tropical flowers and ripe stone fruit, with lyrically bright, balanced acidity."
