coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Milepost Colombia Primaveral,Red Rooster Coffee Roaster,"Floyd, Virginia","Huila Department, southern Colombia",Light,67/87,$12.00/8 ounces,June 2016,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Complex, subtly intricate. Lychee, tamarind, roasted pumpkin seed, pink peppercorn, rhododendron in aroma and cup. Crisp, sweet-savory acidity; lightly satiny, smooth mouthfeel. The crisp resonance of the finish centers around lychee and tamarind in the short, rounding to roasted pumpkin seeds and a hint of pink peppercorn in the long.","Notes: Produced by the Asociacion de Productores cooperative in Huila, Colombia from the Caturra and Colombia varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: A compellingly enigmatic cup: both sweet and savory, spicy and tart, all in harmonious balance."
Milepost Colombia Los Naranjos,Red Rooster Coffee Roaster,"Floyd, Virginia","Huila Department, southern Colombia",Light,65/82,$12.00/8 ounces,June 2016,92,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate, sweetly tart. Mango, elm, honeysuckle, buttery macadamia nut in aroma and cup. Brisk, sweet acidity; billowy-light, satiny mouthfeel. The crisp finish opens with suggestions of mango and macadamia, then tails off into gently drying, aromatic elm.","Notes: Produced at Los Naranjos de San Augustín farm from trees of the Caturra and Colombia varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: An inviting coffee, with fruit notes reminiscent of a mango lassi, both sweet and tart, with rounding influences of macadamia nut and gentle floral tones."
Sumatra Meriah,Paradise Roasters,"Ramsey, Minnesota","Aceh growing region, northwestern Sumatra, Indonesia",Medium-Light,51/71,$17.95/12 ounces,June 2016,92,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly and deeply pungent. Dried pineapple, rice candy, pipe tobacco, cocoa, and a pleasant, inherent (non-roast-associated) smoke suggestion in aroma and cup. Quiet, rounded acidity; lightly syrupy, viscous mouthfeel. The gently drying finish consolidates to faint cocoa and the smoke note, while a hint of spicy-sweet dried pineapple persists into the long. ","Notes: Produced by small-holding farmers in the Takengon highlands of Aceh Province above Lake Tawar, from the TimTim, Bourbon and Jember (S 795) varieties of Arabica. Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet hulling.” This is a particularly refined example of the type. Paradise Roasters specializes in micro-lot coffees and espressos from Hawaii and other premier coffee growing regions. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A superior variation on the pleasures associated with Sumatra coffees, including an intriguing smoke note enveloped in tropical fruit."
Colombia Miranda,Ritual Coffee Tasmania,"Invernay, Tasmania, Australia","Valle del Cauca Department, southwest Colombia",Light,63/91,AUD $23.00/400 grams,June 2016,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Elegant, deeply sweet, floral. Lush floral composite (wisteria, violet, lavender), chocolate fudge, oak, mango in aroma and cup. Lyrical, bittersweet acidity; plush, lightly silky mouthfeel. The gently drying finish simplifies to lavender and dark chocolate.","Notes: Produced from the Colombia and Castillo varieties of Arabica by a collective of five farmers in the small Municipality of Miranda in the Department of Cauca, where some of Colombia’s most admired coffees are produced. This coffee tied for the second-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Ritual Coffee Tasmania was founded in Launceston, Tasmania in 2009 by Tim and Mel Jarosz, who were joined by roaster Stu Grant in 2010. They partner with skilled farmers and dedicated suppliers to find great coffees, then carefully roast them to unlock their sensory potential. For more information, visit www.ritualcoffee.com.au.",The Bottom Line: A solid cup nicely balanced between sweet flowers and tart fruit supported by a deeply expressed chocolate.
San Ysidro Costa Rica,Axil Coffee Roasters,"Hawthorn, Victoria, Australia","Central Valley, Costa Rica",Light,68/80,AUD $18.00/250 grams,June 2016,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, delicately sweet. Honeysuckle, hazelnut, green grape, baker’s chocolate, cedar in aroma and cup. Gentle, round acidity; silky, giddily buoyant mouthfeel. The sweet, gently tart finish is resonant with green grape and honeysuckle in the short, softening to baker’s chocolate in the long, all supported by aromatic wood suggestions. ","Notes: Produced from the Caturra and Catuai varieties of Arabica at La Union Farm in the Central Valley of Costa Rica. Most likely processed by the yellow honey method, in which the fruit skin is removed as it is in the wet or “washed” process, but some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. This coffee tied for the second-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Axil Coffee is a specialty coffee roaster, café and wholesaler founded in Hawthorn, Victoria as a platform for owners Dave Makin and Zoe Delany to share their collective passion for coffee and food. For more information, visit www.axilcoffee.com/au.","The Bottom Line: A flavor-saturated, floral-toned cup enveloped by crisp aromatic wood notes."
Tanzania Masangula AB,Coffee Alchemy,"Marrickville, New South Wales, Australia","Mbeya District, southwestern Tanzania",Light,64/87,NA,June 2016,92,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, delicate, spicy-savory. Black tea, lime zest, rhododendron, plum, oak in aroma and cup. Brisk, sweetly tart acidity; buoyant, satiny-smooth mouthfeel. The juicy finish consolidates to rhododendron and lime zest, while hints of oak return in the long.","Notes: Processed at the Masangula washing station in the Mbeya District of southwestern Tanzania. Coffee Alchemy offers an engaging array of skillfully described blends on its website www.coffeealchemy.com. Apparently single-origin selections like this one are currently only available at the Coffee Alchemy shop at 24 Addison Road, Marrickville, New South Wales. This coffee tied for the third-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report.",The Bottom Line: An appealing coffee for those who enjoy delicate sweetness checked by the crisp zestiness of citrus and stone fruit.
Ethiopia Sidamo Chire,Sensory Lab,"Melbourne, Australia","Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,60/76,AUD $22.00/250 grams,June 2016,92,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,7,"Blind Assessment: Richly fruit-toned, earthy. Blueberry, dark chocolate, orange zest, moist fresh-fallen leaves, Port wine in aroma and cup. Quiet, round acidity; plush, syrupy mouthfeel. The finish consolidates to dark chocolate enveloped in Port wine suggestions. ","Notes: Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. This coffee tied for the third-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Sensory Lab is comprised of dedicated coffee professionals who eat, sleep and make coffee and share their journey with consumers. For more information, visit www.sensorylab.com.au","The Bottom Line: Both sweet and earthy, this is a coffee for lovers of unambiguous fruit flavors framed by suggestions of cask-toned Port wine."
Ethiopia Yirgacheffe Goro,Campos Coffee,"Newtown, Sydney, Australia","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,54/76,AUD $16.00/250 grams,June 2016,94,Aroma:,9,Acidity:,9,Body:,8,Flavor:,10,Aftertaste:,8,"Blind Assessment: Delicate, herby, brightly floral. Sweet, spicy flowers (lemon blossom, lavender) spearmint, fresh-cut fir, black currant, dark chocolate in aroma and cup. Juicy, sweet acidity; light but silky mouthfeel. The finish, both delicate and resonant, is saturated with bright floral tones in the short and dark chocolate with a hint of spearmint in the long.","Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method (fruit skin and pulp are removed before drying) typically express great aromatic complexity and intensity with a particular emphasis on floral and citrus notes. Like virtually all coffees from southern Ethiopia, this coffee is most likely produced by villagers on small garden plots interplanted with food and other subsistence crops. This coffee earned the top rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Campos Coffee is committed to sourcing the finest coffees, with a focus on sustainable practices. Campos has locations in New South Wales, Victoria and Queensland. For more information, visit camposcoffee.com.","The Bottom Line: An invitingly sweet, intricate Yirgacheffe cup with a floral backbone supported by dark chocolate and spearmint suggestions."
Kamwangi Factory Kenya Kirinyaga,Mecca Coffee,"Sydney, Australia",South-central Kenya,Light,60/82,NA,June 2016,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately but zestily sweet-savory. Black currant, sandalwood, tea rose, pomegranate, lime zest in aroma and cup. Juicy, richly sweet-tart acidity; lightly syrupy mouthfeel. All flavor notes carry through to the rich, flavor-saturated short finish, consolidating in the long around lime zest and pomegranate hints.","Notes: Despite challenges ranging from unclear government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. This coffee tied for the second-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Mecca Coffee’s mission is to serve fine coffee without pretense, encouraging accessibility and transparency. Mecca’s vision is quality-focused in all aspects of product and service, with an aim to educate rather than dictate. For more information, visit www.meccacoffee.com.au.","The Bottom Line: Will please those who enjoy the briskly bright, pungent fruit of a classic Kenya."
Kenya Gondo,Dukes Coffee Roasters,"Melbourne, Australia","Murang’a County, central Kenya",Light,57/93,AUD $24.00/300 grams,June 2016,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately rich, sweetly pungent. Orange zest, tea rose, redwood, peach, caramel in aroma and cup. Sweet, lively acidity; light, silky mouthfeel. The richly drying finish consolidates around orange zest and redwood. ","Notes: Produced entirely from trees of the much-admired, Bourbon-derived SL28 variety of Arabica. Gondo is one of three mills run by the roughly 1800-member New Kiriti Farmers Cooperative Society. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. This coffee tied for the fourth-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Dukes Coffee Roasters is a group of like-minded individuals who share a love of and passion for great coffee and a desire to break new ground by focusing on the craft of carefully roasting the best coffees in the world using innovative roasting practices. For more information, visit www.dukescoffee.com.au.",The Bottom Line: An attractively austere Kenya cup poised between the crispness of citrus and stone fruit and the plush spice of aromatic wood and tea rose.
Hernando Chantre Colombia,Market Lane Coffee,"Melbourne, Australia","Huila Department, southern Colombia",Light,65/83,AUD $16.00/250 grams,June 2016,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, sweetly tart. Lemon zest, pistachio, nutmeg, black currant, wisteria in aroma and cup. Tart, zesty acidity; lightly syrupy mouthfeel. The gently drying finish centers around nutmeg and pistachio. ","Notes: Produced from the Caturra and Colombia varieties of Arabica by Hernando Chantre at La Fortuna farm. This coffee tied for the fourth-highest rating in a test of coffees from Australian roasters conducted for Coffee Review‘s June 2016 tasting report. Market Lane Coffee is a boutique coffee roastery and retailer in Melbourne, Australia. Dedicated to high-quality coffee, Market Lane carefully sources beans from some of the best coffee growers in the world, looking for superior coffees that are distinctive and memorable, and can stand on their own without blending. For more information, visit www.marketlane.com.au","The Bottom Line: A brisk, lively coffee with a liftoff from citrus and black-currant notes."
El Obraje Geisha,Dragonfly Coffee Roasters,"Boulder, Colorado","Nariño Department, southern Colombia",Medium-Light,50/73,$32.00/12 ounces,May 2016,95,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply rich, sweetly tart, complex. Orange marmalade, lilac, roasted cacao nib, myrrh, ripe passionfruit in aroma and cup. Balanced, sweet-tart acidity; delicate but full, satiny mouthfeel. Notes of orange marmalade and lilac characterize the sweetly dry finish in the short, while the long settles into pretty hints of myrrh.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also spelled Geisha) by Pablo Guerrero. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha variety continues to distinguish itself as one of the world’s most unique coffees. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. The majority of Gesha coffees are grown in the Boquete region of Panama, but there is increased experimentation with this variety throughout Latin America, especially Colombia, where this exceptional version was grown. Dragonfly Coffee is a Boulder, Colorado-based micro-roaster that produces high-quality coffees and supports worthy causes. Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.","The Bottom Line: A nuanced, sweetly-tart Geisha with a confident structure and bold fruit- and flower-driven aromatics."
Colombia Nariño Fiesta Natural,Modern Times,"San Diego, California","Nariño Department, southern Colombia",Medium-Light,54/82,$16.00/12 ounces,May 2016,91,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Complex, sweetly rich. Blueberry, redwood, grapefruit blossom, roasted cacao nib, faint jasmine in aroma and cup. Tartly sweet, juicy acidity; buoyant, satiny mouthfeel. Blueberry and hazelnut carry the dry though flavor-saturated finish.","Notes: From an admired growing region in the southernmost Colombia Department of Nariño. Virtually all Colombias are wet-processed, but this is an atypical dry-processed or “natural” Colombia, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Modern Times is a well-loved, exuberantly inventive Point Loma, San Diego brewery that has long specialized in coffee-beer crossovers and overlaps. Visit www.moderntimescoffee.com for more information.","The Bottom Line: A complex, deeply sweet coffee, nut- and fruit-toned."
Ethiopia Yirgacheffe Reko,Temple Coffee and Tea,"Sacramento, California","Kochere, Yirgacheffe growing region, southern Ethiopia",Medium-Light,54/76,$19.50/12 ounces,May 2016,96,Aroma:,9,Acidity:,9,Body:,10,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate, intricate, refined. Lychee, pink peppercorn, candied ginseng, jasmine, honey in aroma and cup. Lyrical, complex, balanced acidity; juicy, silky mouthfeel. The finish, saturated with sweet and spicy tones (lychee, pink peppercorn), is resonant in the short and elegant in the long, where candied ginseng reappears and an intriguing coconut note surfaces.","Notes: This exceptional coffee was selected as the No. 4 coffee on Coffee Review’s list of the Top 30 Coffees of 2016.  Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method (fruit skin and pulp are removed before drying) typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. Like virtually all coffees from southern Ethiopia, this coffee is most likely produced by villagers on small, garden plots interplanted with food and other subsistence crops. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: An exquisite washed Ethiopia with power, finesse and nuanced complexity: deeply sweet, lushly floral, elegantly spice-toned."
Costa Rica Alberto Guardia Bourbon Natural,Temple Coffee and Tea,"Sacramento, California","Central Valley, Costa Rica",Medium-Light,60/80,$20.50/12 ounces,May 2016,95,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Fruit-forward, spicily herbaceous, intricate. Complex wild berry notes, cocoa powder, lavender, aged Cognac, blood orange. Juicy, floral acidity; delicate though syrupy-smooth mouthfeel. The round, rich finish is saturated with cocoa, citrus and lavender.","Notes: Produced from trees of the heirloom Bourbon variety of Arabica by farmers Alberto and Diego Guardia of Sonora Estate in Costa Rica. An unusually refined example of a dry-processed or “natural” coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: An unorthodox coffee with great breadth and complexity of aroma and flavor: fruit, spice, flowers, herb. Not a purist’s coffee, but big, deep and expressive. Aficionados: Think Pacamara."
Uganda Kayurumba,Grounds for Change,"Poulsbo, Washington","Rwenzururu Kingdom, western Uganda",Medium,48/56,$11.35/12 ounces,May 2016,90,Aroma:,8,Acidity:,7,Body:,9,Flavor:,8,Aftertaste:,8,"Blind Assessment: Quietly pungent, sweetly and gently roasty. Baked apple, singed oak, dark chocolate, a hint of orange blossom in aroma and cup. Mild, gentle acidity; syrupy mouthfeel. The crisp finish consolidates around apple and singed oak in the short and dark chocolate in the long.","Notes: This coffee is organic and Fair Trade certified, the latter meaning it was purchased from small-holding farmers at a “fair” or economically sustainable price. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Grounds for Change is a certified organic coffee roaster specializing in sustainable coffee and supporting a wide range of progressive ecological and social programs. The complete carbon footprint (from crop to cup) for this coffee has been offset with tree planting (carbonfund.org).Visit www.groundsforchange.com or call 800-796-6820 for more information.",The Bottom Line: A sweetly roast-toned coffee with crisp fruit notes and an intimation of flowers.
Manlao River Man Wanshan Microlot,AHRIRE Roasting,"Pu'Er Yunnan Province, China","Pu'Er Yunnan Province, China",Medium-Light,58/82,RMB $75.00/150 grams,May 2016,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate, deeply floral. Lilac, redwood, candied walnuts, roasted cacao nib, dried apple in aroma and cup. Crisp, lively acidity; buoyant, silky-smooth mouthfeel. Flavors consolidate to roasted cacao nib and redwood in the gently drying, rather short, finish.","Notes: Produced entirely from the Caturra variety of Arabica by a LiSu women’s collective in Yunnan Province, China. AHRIRE is a micro-roaster spun off from the ManLao River project, a non-profit project for alleviating poverty and protecting the environment in the Pu’Er region of Yunnan Province. AH-RI-RE or “Tiger” in the Li language is the name of the head roaster, an ethnic minority member who aims in his roasting to “showcase the robust, multi-faceted flavors in nature.” For more information, visit http://manlaorivercoffeeco.com.","The Bottom Line: Both crisp and floral, appealing to those who enjoy dried fruit and nut notes juxtaposed with sweet flowers."
Tony’s Trek,Red Rooster Coffee Roaster,"Floyd, Virginia",Colombia; Congo; Ethiopia,Medium-Light,59/78,$15.49/12 ounces,May 2016,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, crisply sweet, spice-toned. Honeysuckle, pear, cocoa powder, candied walnut, myrrh in aroma and cup. Juicy, balanced acidity; buoyant, velvety mouthfeel. The richly drying finish combines notes of cocoa and and honeysuckle in the short and intimations of myrrh in the long.","Notes: This coffee is a special blend developed in association with head roaster Tony Greatorex’s bike ride across Maine this summer to raise money for the American Lung Association. The “trek” is in memory of Tony’s grandmother, who died of emphysema in 2004. All proceeds from the sale of this coffee will go to support Tony’s fundraising efforts. This blend is certified organically grown and Fair Trade, meaning it was purchased from small-holding farmers at a “fair” or economically sustainable price. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: An impressive coffee for a worthy cause — a deeply sweet, crisply pungent blend."
Rwanda Gisuma,Atomic Coffee Roasters,"Salem, Massachusetts","Lake Kiva growing region, Rwanda",Light,56/89,$15.50/12 ounces,May 2016,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Big, floral, quixotic. Lavender, lemon zest, caramel, chocolate fudge, oak in aroma and cup. Bright, sweet acidity; full, richly round mouthfeel. The gently drying finish centers around suggestions of chocolate and lemon zest, with a hint of lavender.","Notes: Produced entirely from trees of the heirloom Bourbon variety of Arabica by the Gisuma Cooperative, situated close to Lake Kivu and the Rusizi River. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Rwanda’s impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies and the commitment of North American specialty coffee roasters. Atomic Coffee Roasters is a retail and wholesale coffee roaster on the North Shore of Massachusetts with locations in Beverly and Marblehead, Massachusetts. Visit www.atomicafe.com or call 978-910-0489 for more information.","The Bottom Line: A fine variation on a Central Africa theme: deeply sweet, richly floral, accented by chocolate and citrus."
Panama Camiseta Estate,Atomic Coffee Roasters,"Salem, Massachusetts","Boquete growing region, western Panama",Medium-Light,55/84,$15.50/12 ounces,May 2016,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet, spicy. Honeysuckle, black peppercorn, pink grapefruit, sandalwood in aroma and cup. Crisp, sweet-tart acidity; lightly satiny mouthfeel. The clean, resonant finish consolidates to almond and grapefruity citrus.","Notes: Produced from trees of the Bourbon, Typica and Caturra varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Camiseta is one of several farms called the Baru Indian Highland Estates, all owned and operated by a single family in the region. Atomic Coffee Roasters is a retail and wholesale coffee roaster on the North Shore of Massachusetts with locations in Beverly and Marblehead, Massachusetts. Visit www.atomicafe.com or call 978-910-0489 for more information.",The Bottom Line: A pretty Panama cup that strikes a balance between delicate sweetness and crisp spice.
Colombia Finca San Jose,BeanFruit Coffee Co.,"Jackson, Mississippi","Pitalito, San Agustin growing region, Huila Department, southern Colombia",Medium-Light,56/80,$15.25/8 ounces,May 2016,92,Aroma:,8,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet-savory. Roasted cacao nib, sage, ripe kiwi, magnolia, sandalwood in aroma and cup. Sweet, juicy acidity; buoyant, syrupy mouthfeel. The crisp, gently drying finish centers around roasted cacao nib and hazelnut.","Notes: Pitalito is a highly respected growing area east of the Andes in the southern Colombian Department of Huila. Produced by Don Fauder Alvarez entirely of the Caturra variety of Arabica. Alvarez modifies the typical wet-processing method by de-pulping and fermenting the coffee without water for around 12 hours, then adding water to the tank to slow down or “reset” the fermentation before drying the coffee. BeanFruit Coffee Coffee Company is a small coffee-roasting company located in the Jackson, Mississippi area, founded on a desire to provide fresh-roasted coffee to the Jackson area and educate local consumers about great-tasting coffee. Visit www.beanfruit.com or call 601-624-2605 for more information.","The Bottom Line: A big Colombia that offers equal parts sweet and savory pleasure, enlivened throughout with nut and chocolate suggestions."
Reserve Ethiopia Halo Bariti Coop,Magnolia Coffee,"Charlotte, North Carolina","Yirgacheffe growing region, south-central Ethiopia",Light,68/98,$13.99/12 ounces,May 2016,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly rich, fruit-toned. Ripe blueberry, blood orange zest, jasmine, cedar, roasted cacao nib in aroma and cup. Quiet, bittersweet acidity; lightly syrupy mouthfeel. The resonant finish consolidates around roasted cacao nib and aromatic wood notes in the short; blood orange zest reappears in the long.","Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is rounder and lower-toned than the more familiar wet-processed floral- and citrus-toned Yirgacheffe profile. Produced by the Halo Bariti Cooperative, founded in 2012. Magnolia Coffee is a Charlotte, North Carolina based boutique roaster whose motto is “Artisan roasted, truly delicious, socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs.Visit www.magnoliacoffeeco.com or call 704-651-7726 for more information.","The Bottom Line: Cedar and roasted cacao nib envelope this fruit-forward, zesty cup."
O’Rey Espresso Capsules,Lino'spresso,"Los Angeles, California",Central America; South America; Africa,Very Dark,0/50,$7.00/10 capsules,May 2016,86,Aroma:,8,Body:,7							,Flavor:,7,Aftertaste:,7,With Milk:,7,"Blind Assessment: Evaluated as espresso. Lean, chocolaty, roast-toned. Dark chocolate, salted caramel, lily-like flowers, fresh-cut fir in aroma and small cup. Light, smooth body. The gently drying, bittersweet finish is chocolate- and fir-toned. Caramel and floral notes resurface in three parts milk.","Notes: Lino'spresso produces authentic Italian-style espresso from the very highest quality coffee, blended and roasted in a small artisanal factory in Parma, Italy. The Lino'spresso capsules are compatible with Nespresso-brand coffee machines for home use. Visit www.linospressousa.com for more information.","The Bottom Line: A light, lean, accessible capsule espresso."
Colombia San Adolfo,Red Rooster Coffee Roaster,"Floyd, Virginia","San Adolfo, Acevedo, Huila Department, Colombia",Light,65/81,$17.00/12 ounces,May 2016,94,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately rich, subtly intricate. Violet-like flowers, pink peppercorn, almond butter, peach, myrrh in aroma and cup. Juicy, vibrant, balanced acidity; silky, buoyantly levitating mouthfeel. The crisply sweet, flavor-saturated finish is animated by spicy suggestions of myrrh and pink peppercorn.","Notes: Produced entirely from the rare Pink Bourbon variety of Arabica, a hybrid of Red and Yellow Bourbon that producers report has some resistance to leaf rust, a devastating disease of the coffee plant. Carefully isolated and cultivated on multiple farms in San Adolfo, this coffee is fully washed — meaning the fruit residue is removed from the beans before drying, a method that typically intensifies acidity and aromatic top notes — and dried in parabolic driers. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious coffee and high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: A quietly extravagant coffee: Subtle yet rich, balanced, sweet and spice-toned; an excellent value as well."
Ecuador Rancho Tio Emilio,Thirty-Thirty Coffee Co.,"Peoria, Illinois","La Perla, Nanegal, Pichincha growing region, northern Ecuador",Medium-Light,58/76,$23.95/12 ounces,May 2016,92,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, dynamically rich. Lemon curd, almond butter, baker’s chocolate, juniper berry, myrrh in aroma and cup. Juicy, lightly tart acidity; silky-smooth mouthfeel. The richly drying finish is animated by baker’s chocolate and cinnamon in the short and myrrh in the long.","Notes: Produced by Henry and Verena Gaibor entirely from the Typica variety of Arabica on their farm in the Pichincha region of Ecuador, bordering Colombia. Thirty-Thirty is a small-batch coffee roasting company located in Peoria, Illinois committed to sourcing the finest green coffees and to expressing the individuality and character of those coffees from roasting process to the cup. Visit www.thirty-thirtycoffee.com or call 309-713-2983 for more information.",The Bottom Line: A dynamically rich cup: sweet citrus framed in spice.
